group,year,p1,p2,n,z,a1,a2,a3,a4,m1,obj_cost,yield,test_cost,mod_cost,downsteam_NMC,resid_risk1,resid_risk2,season
NY-120-2017-L,2017,0,0,5260.44085273808,1,0,0,0,0,0,105208.817054762,5260.44085273808,0,0,0,0,0,L
NY-121-2017-H,2017,0,0,4458.97463952977,1,0,0,0,0,0,89179.4927905954,4458.97463952977,0,0,0,0,0,H
NY-121-2017-L,2017,0,0,4458.97463952977,1,0,0,0,0,0,89179.4927905954,4458.97463952977,0,0,0,0,0,L
NY-122-2017-H,2017,0,0,2401.1869237253,1,0,0,0,0,0,48023.738474506,2401.1869237253,0,0,0,0,0,H
NY-122-2017-L,2017,0,0,2401.1869237253,1,0,0,0,0,0,48023.738474506,2401.1869237253,0,0,0,0,0,L
NY-123-2017-H,2017,0,0,2585.95598545546,1,0,0,0,0,0,51719.1197091092,2585.95598545546,0,0,0,0,0,H
NY-123-2017-L,2017,0,0,2585.95598545546,1,0,0,0,0,0,51719.1197091092,2585.95598545546,0,0,0,0,0,L
NY-124-2017-H,2017,0,0,2452.68567520486,1,0,0,0,0,0,49053.7135040972,2452.68567520486,0,0,0,0,0,H
NY-124-2017-L,2017,0,0,2452.68567520486,1,0,0,0,0,0,49053.7135040972,2452.68567520486,0,0,0,0,0,L
NY-125-2017-H,2017,7.00898748391419e-06,0,7133.69800056731,1,0,0,0,0,0,143160.916055696,7133.69800056731,0,0,486.95604435,7.00898748391419e-06,0,H
NY-125-2017-L,2017,0,0,7133.69800056731,1,0,0,0,0,0,142673.960011346,7133.69800056731,0,0,0,0,0,L
NY-126-2017-H,2017,0,0,1379.98846431522,1,0,0,0,0,0,27599.7692863044,1379.98846431522,0,0,0,0,0,H
NY-126-2017-L,2017,0,0,1379.98846431522,1,0,0,0,0,0,27599.7692863044,1379.98846431522,0,0,0,0,0,L
NY-127-2017-H,2017,0,0,1578.74915966749,1,0,0,0,0,0,31574.9831933498,1578.74915966749,0,0,0,0,0,H
NY-127-2017-L,2017,0,0,1578.74915966749,1,0,0,0,0,0,31574.9831933498,1578.74915966749,0,0,0,0,0,L
NY-128-2017-H,2017,0,0,3582.74858394515,1,0,0,0,0,0,71654.971678903,3582.74858394515,0,0,0,0,0,H
NY-128-2017-L,2017,0,0,3582.74858394515,1,0,0,0,0,0,71654.971678903,3582.74858394515,0,0,0,0,0,L
NY-129-2017-H,2017,0,0,2610.26644887387,1,0,0,0,0,0,52205.3289774774,2610.26644887387,0,0,0,0,0,H
NY-129-2017-L,2017,0,0,2610.26644887387,1,0,0,0,0,0,52205.3289774774,2610.26644887387,0,0,0,0,0,L
NY-130-2017-H,2017,0,0,6175.9706791339,1,0,0,0,0,0,123519.413582678,6175.9706791339,0,0,0,0,0,H
NY-130-2017-L,2017,0,0,6175.9706791339,1,0,0,0,0,0,123519.413582678,6175.9706791339,0,0,0,0,0,L
NY-131-2017-H,2017,0,0,2862.54514283071,1,0,0,0,0,0,57250.9028566142,2862.54514283071,0,0,0,0,0,H
NY-131-2017-L,2017,0,0,2862.54514283071,1,0,0,0,0,0,57250.9028566142,2862.54514283071,0,0,0,0,0,L
NY-132-2017-H,2017,0,0,3653.83562249566,1,0,0,0,0,0,73076.7124499132,3653.83562249566,0,0,0,0,0,H
NY-132-2017-L,2017,0,0,3653.83562249566,1,0,0,0,0,0,73076.7124499132,3653.83562249566,0,0,0,0,0,L
NY-133-2017-H,2017,0,0,2272.6228902385,1,0,0,0,0,0,45452.45780477,2272.6228902385,0,0,0,0,0,H
NY-133-2017-L,2017,0,0,2272.6228902385,1,0,0,0,0,0,45452.45780477,2272.6228902385,0,0,0,0,0,L
NY-134-2017-H,2017,0,0,2980.13846359107,1,0,0,0,0,0,59602.7692718214,2980.13846359107,0,0,0,0,0,H
NY-134-2017-L,2017,0,0,2980.13846359107,1,0,0,0,0,0,59602.7692718214,2980.13846359107,0,0,0,0,0,L
NY-135-2017-H,2017,0,0,1141.63780564585,1,0,0,0,0,0,22832.756112917,1141.63780564585,0,0,0,0,0,H
NY-135-2017-L,2017,0,0,1141.63780564585,1,0,0,0,0,0,22832.756112917,1141.63780564585,0,0,0,0,0,L
NY-136-2017-H,2017,0,0.000266436478370471,3753.23981954729,1,0,0,0,1,0,99625.836057378,3752.28981579505,22519.4389172837,0,1899.58100000001,0,1.33218239185236e-05,H
NY-136-2017-L,2017,0,0,3753.23981954729,1,0,0,0,0,0,75064.7963909458,3753.23981954729,0,0,0,0,0,L
NY-137-2017-H,2017,0,0,2199.89819457086,1,0,0,0,0,0,43997.9638914172,2199.89819457086,0,0,0,0,0,H
NY-137-2017-L,2017,0,0,2199.89819457086,1,0,0,0,0,0,43997.9638914172,2199.89819457086,0,0,0,0,0,L
NY-138-2017-H,2017,0,0,2221.3467329302,1,0,0,0,0,0,44426.934658604,2221.3467329302,0,0,0,0,0,H
NY-138-2017-L,2017,0,0,2221.3467329302,1,0,0,0,0,0,44426.934658604,2221.3467329302,0,0,0,0,0,L
NY-139-2017-H,2017,0,0,1308.8219278464,1,0,0,0,0,0,26176.438556928,1308.8219278464,0,0,0,0,0,H
NY-139-2017-L,2017,0,0,1308.8219278464,1,0,0,0,0,0,26176.438556928,1308.8219278464,0,0,0,0,0,L
NY-140-2017-H,2017,0,0.000282752998141743,7073.31138182098,1,0,0,0,1,0,187989.23847102,7071.41137474967,42439.8682909259,0,3799.162,0,1.41376499070872e-05,H
NY-140-2017-L,2017,0,0,7073.31138182098,1,0,0,0,0,0,141466.22763642,7073.31138182098,0,0,0,0,0,L
NY-141-2017-H,2017,0,0,3181.50669066383,1,0,0,0,0,0,63630.1338132766,3181.50669066383,0,0,0,0,0,H
NY-141-2017-L,2017,0,0,3181.50669066383,1,0,0,0,0,0,63630.1338132766,3181.50669066383,0,0,0,0,0,L
NY-142-2017-H,2017,0,0,8980.46644201651,1,0,0,0,0,0,179609.32884033,8980.46644201651,0,0,0,0,0,H
NY-142-2017-L,2017,0,0,8980.46644201651,1,0,0,0,0,0,179609.32884033,8980.46644201651,0,0,0,0,0,L
NY-143-2017-H,2017,0,0,1052.42524172124,1,0,0,0,0,0,21048.5048344248,1052.42524172124,0,0,0,0,0,H
NY-143-2017-L,2017,0,0,1052.42524172124,1,0,0,0,0,0,21048.5048344248,1052.42524172124,0,0,0,0,0,L
NY-144-2017-H,2017,0,0.00020627309254421,4847.94205422442,1,0,0,0,1,0,128088.202894152,4846.99204937748,29087.6523253465,0,1899.581,0,1.03136546272105e-05,H
NY-144-2017-L,2017,0,0,4847.94205422442,1,0,0,0,0,0,96958.8410844884,4847.94205422442,0,0,0,0,0,L
NY-145-2017-H,2017,0,0.000392788870138705,5091.79396884067,1,0,0,0,1,0,136469.388294407,5089.89396375088,30550.763813044,0,3799.162,0,1.96394435069353e-05,H
NY-145-2017-L,2017,0,0,5091.79396884067,1,0,0,0,0,0,101835.879376813,5091.79396884067,0,0,0,0,0,L
NY-146-2017-H,2017,0,0,7602.02023731645,1,0,0,0,0,0,152040.404746329,7602.02023731645,0,0,0,0,0,H
NY-146-2017-L,2017,0,0,7602.02023731645,1,0,0,0,0,0,152040.404746329,7602.02023731645,0,0,0,0,0,L
NY-147-2017-H,2017,0,0,2857.72756898128,1,0,0,0,0,0,57154.5513796256,2857.72756898128,0,0,0,0,0,H
NY-147-2017-L,2017,0,0,2857.72756898128,1,0,0,0,0,0,57154.5513796256,2857.72756898128,0,0,0,0,0,L
NY-148-2017-H,2017,0,0,4511.02987643748,1,0,0,0,0,0,90220.5975287496,4511.02987643748,0,0,0,0,0,H
NY-148-2017-L,2017,0,0,4511.02987643748,1,0,0,0,0,0,90220.5975287496,4511.02987643748,0,0,0,0,0,L
NY-149-2017-H,2017,0,0,789.287132123606,1,0,0,0,0,0,15785.7426424721,789.287132123606,0,0,0,0,0,H
NY-149-2017-L,2017,0,0,789.287132123606,1,0,0,0,0,0,15785.7426424721,789.287132123606,0,0,0,0,0,L
PA-150-2017-H,2017,0,0,7096.13928203739,1,0,0,0,0,0,141922.785640748,7096.13928203739,0,0,0,0,0,H
PA-150-2017-L,2017,0,0,7096.13928203739,1,0,0,0,0,0,141922.785640748,7096.13928203739,0,0,0,0,0,L
PA-151-2017-H,2017,0,0,5785.85236061945,1,0,0,0,0,0,115717.047212389,5785.85236061945,0,0,0,0,0,H
PA-151-2017-L,2017,0,0,5785.85236061945,1,0,0,0,0,0,115717.047212389,5785.85236061945,0,0,0,0,0,L
PA-152-2017-H,2017,0,0,10881.9966914522,1,0,0,0,0,0,217639.933829044,10881.9966914522,0,0,0,0,0,H
PA-152-2017-L,2017,0,0,10881.9966914522,1,0,0,0,0,0,217639.933829044,10881.9966914522,0,0,0,0,0,L
PA-153-2017-H,2017,0,0,2912.51224166983,1,0,0,0,0,0,58250.2448333966,2912.51224166983,0,0,0,0,0,H
PA-153-2017-L,2017,0,0,2912.51224166983,1,0,0,0,0,0,58250.2448333966,2912.51224166983,0,0,0,0,0,L
PA-154-2017-H,2017,0,0,2295.4483909617,1,0,0,0,0,0,45908.967819234,2295.4483909617,0,0,0,0,0,H
PA-154-2017-L,2017,0,0,2295.4483909617,1,0,0,0,0,0,45908.967819234,2295.4483909617,0,0,0,0,0,L
PA-155-2017-H,2017,0,0,1414.97814026435,1,0,0,0,0,0,28299.562805287,1414.97814026435,0,0,0,0,0,H
PA-155-2017-L,2017,0,0,1414.97814026435,1,0,0,0,0,0,28299.562805287,1414.97814026435,0,0,0,0,0,L
PA-156-2017-H,2017,0,0,4933.2966015776,1,0,0,0,0,0,98665.932031552,4933.2966015776,0,0,0,0,0,H
PA-156-2017-L,2017,0,0,4933.2966015776,1,0,0,0,0,0,98665.932031552,4933.2966015776,0,0,0,0,0,L
PA-157-2017-H,2017,0,0,1774.27232327443,1,0,0,0,0,0,35485.4464654886,1774.27232327443,0,0,0,0,0,H
PA-157-2017-L,2017,0,0,1774.27232327443,1,0,0,0,0,0,35485.4464654886,1774.27232327443,0,0,0,0,0,L
PA-158-2017-H,2017,0,0,1413.50562312086,1,0,0,0,0,0,28270.1124624172,1413.50562312086,0,0,0,0,0,H
PA-158-2017-L,2017,0,0,1413.50562312086,1,0,0,0,0,0,28270.1124624172,1413.50562312086,0,0,0,0,0,L
PA-159-2017-H,2017,0,0,2309.73022390173,1,0,0,0,0,0,46194.6044780346,2309.73022390173,0,0,0,0,0,H
PA-159-2017-L,2017,0,0,2309.73022390173,1,0,0,0,0,0,46194.6044780346,2309.73022390173,0,0,0,0,0,L
PA-160-2017-H,2017,0,0,3059.96979174795,1,0,0,0,0,0,61199.395834959,3059.96979174795,0,0,0,0,0,H
PA-160-2017-L,2017,0,0,3059.96979174795,1,0,0,0,0,0,61199.395834959,3059.96979174795,0,0,0,0,0,L
PA-161-2017-H,2017,0,0,3533.94614325539,1,0,0,0,0,0,70678.9228651078,3533.94614325539,0,0,0,0,0,H
PA-161-2017-L,2017,0,0,3533.94614325539,1,0,0,0,0,0,70678.9228651078,3533.94614325539,0,0,0,0,0,L
PA-162-2017-H,2017,0,0,1400.04713309977,1,0,0,0,0,0,28000.9426619954,1400.04713309977,0,0,0,0,0,H
PA-162-2017-L,2017,0,0,1400.04713309977,1,0,0,0,0,0,28000.9426619954,1400.04713309977,0,0,0,0,0,L
PA-163-2017-H,2017,0,0,2375.72432555809,1,0,0,0,0,0,47514.4865111618,2375.72432555809,0,0,0,0,0,H
PA-163-2017-L,2017,0,0,2375.72432555809,1,0,0,0,0,0,47514.4865111618,2375.72432555809,0,0,0,0,0,L
PA-164-2017-H,2017,0,0,2064.46903516446,1,0,0,0,0,0,41289.3807032892,2064.46903516446,0,0,0,0,0,H
PA-164-2017-L,2017,0,0,2064.46903516446,1,0,0,0,0,0,41289.3807032892,2064.46903516446,0,0,0,0,0,L
PA-165-2017-H,2017,0,0,2968.75289644031,1,0,0,0,0,0,59375.0579288062,2968.75289644031,0,0,0,0,0,H
PA-165-2017-L,2017,0,0,2968.75289644031,1,0,0,0,0,0,59375.0579288062,2968.75289644031,0,0,0,0,0,L
PA-166-2017-H,2017,0,0,3291.1708167926,1,0,0,0,0,0,65823.416335852,3291.1708167926,0,0,0,0,0,H
PA-166-2017-L,2017,0,0,3291.1708167926,1,0,0,0,0,0,65823.416335852,3291.1708167926,0,0,0,0,0,L
PA-167-2017-H,2017,0,0,773.689007518263,1,0,0,0,0,0,15473.7801503653,773.689007518263,0,0,0,0,0,H
PA-167-2017-L,2017,0,0,773.689007518263,1,0,0,0,0,0,15473.7801503653,773.689007518263,0,0,0,0,0,L
PA-168-2017-H,2017,0,0,3117.60379607356,1,0,0,0,0,0,62352.0759214712,3117.60379607356,0,0,0,0,0,H
PA-168-2017-L,2017,0,0,3117.60379607356,1,0,0,0,0,0,62352.0759214712,3117.60379607356,0,0,0,0,0,L
PA-169-2017-H,2017,0,0,1022.86107512048,1,0,0,0,0,0,20457.2215024096,1022.86107512048,0,0,0,0,0,H
PA-169-2017-L,2017,0,0,1022.86107512048,1,0,0,0,0,0,20457.2215024096,1022.86107512048,0,0,0,0,0,L
PA-170-2017-H,2017,0,0.000102712104397967,9735.9508488446,1,0,0,0,0,0,232710.636976892,9735.9508488446,0,0,37991.6200000001,0,0.000102712104397967,H
PA-170-2017-L,2017,0,0,9735.9508488446,1,0,0,0,0,0,194719.016976892,9735.9508488446,0,0,0,0,0,L
PA-171-2017-H,2017,0,0,2620.87467967165,1,0,0,0,0,0,52417.493593433,2620.87467967165,0,0,0,0,0,H
PA-171-2017-L,2017,0,0,2620.87467967165,1,0,0,0,0,0,52417.493593433,2620.87467967165,0,0,0,0,0,L
PA-172-2017-H,2017,0,0,3248.15114927813,1,0,0,0,0,0,64963.0229855626,3248.15114927813,0,0,0,0,0,H
PA-172-2017-L,2017,0,0,3248.15114927813,1,0,0,0,0,0,64963.0229855626,3248.15114927813,0,0,0,0,0,L
PA-173-2017-H,2017,0,0,5313.72853067962,1,0,0,0,0,0,106274.570613592,5313.72853067962,0,0,0,0,0,H
PA-173-2017-L,2017,0,0,5313.72853067962,1,0,0,0,0,0,106274.570613592,5313.72853067962,0,0,0,0,0,L
PA-174-2017-H,2017,0,0,2780.74570760452,1,0,0,0,0,0,55614.9141520904,2780.74570760452,0,0,0,0,0,H
PA-174-2017-L,2017,0,0,2780.74570760452,1,0,0,0,0,0,55614.9141520904,2780.74570760452,0,0,0,0,0,L
PA-175-2017-H,2017,0,0,5135.66479094177,1,0,0,0,0,0,102713.295818835,5135.66479094177,0,0,0,0,0,H
PA-175-2017-L,2017,0,0,5135.66479094177,1,0,0,0,0,0,102713.295818835,5135.66479094177,0,0,0,0,0,L
PA-176-2017-H,2017,0,0,2606.13367471914,1,0,0,0,0,0,52122.6734943828,2606.13367471914,0,0,0,0,0,H
PA-176-2017-L,2017,0,0,2606.13367471914,1,0,0,0,0,0,52122.6734943828,2606.13367471914,0,0,0,0,0,L
PA-177-2017-H,2017,0,0,2698.5222503345,1,0,0,0,0,0,53970.44500669,2698.5222503345,0,0,0,0,0,H
PA-177-2017-L,2017,0,0,2698.5222503345,1,0,0,0,0,0,53970.44500669,2698.5222503345,0,0,0,0,0,L
PA-178-2017-H,2017,0,0,3775.34395368072,1,0,0,0,0,0,75506.8790736144,3775.34395368072,0,0,0,0,0,H
PA-178-2017-L,2017,0,0,3775.34395368072,1,0,0,0,0,0,75506.8790736144,3775.34395368072,0,0,0,0,0,L
PA-179-2017-H,2017,0,0,1989.25982622308,1,0,0,0,0,0,39785.1965244616,1989.25982622308,0,0,0,0,0,H
PA-179-2017-L,2017,0,0,1989.25982622308,1,0,0,0,0,0,39785.1965244616,1989.25982622308,0,0,0,0,0,L
PA-180-2017-H,2017,0,0.000118674081500569,8426.43976979258,1,0,0,0,0,0,206520.415395852,8426.43976979258,0,0,37991.62,0,0.000118674081500569,H
PA-180-2017-L,2017,0,0,8426.43976979258,1,0,0,0,0,0,168528.795395852,8426.43976979258,0,0,0,0,0,L
PA-181-2017-H,2017,0,0,2629.64644846187,1,0,0,0,0,0,52592.9289692374,2629.64644846187,0,0,0,0,0,H
PA-181-2017-L,2017,0,0,2629.64644846187,1,0,0,0,0,0,52592.9289692374,2629.64644846187,0,0,0,0,0,L
PA-182-2017-H,2017,0,0,2194.76305208628,1,0,0,0,0,0,43895.2610417256,2194.76305208628,0,0,0,0,0,H
PA-182-2017-L,2017,0,0,2194.76305208628,1,0,0,0,0,0,43895.2610417256,2194.76305208628,0,0,0,0,0,L
PA-183-2017-H,2017,0,0,2844.8714541756,1,0,0,0,0,0,56897.429083512,2844.8714541756,0,0,0,0,0,H
PA-183-2017-L,2017,0,0,2844.8714541756,1,0,0,0,0,0,56897.429083512,2844.8714541756,0,0,0,0,0,L
PA-184-2017-H,2017,0,0,3157.28259135927,1,0,0,0,0,0,63145.6518271854,3157.28259135927,0,0,0,0,0,H
PA-184-2017-L,2017,0,0,3157.28259135927,1,0,0,0,0,0,63145.6518271854,3157.28259135927,0,0,0,0,0,L
PA-185-2017-H,2017,0,0,1881.54440550135,1,0,0,0,0,0,37630.888110027,1881.54440550135,0,0,0,0,0,H
PA-185-2017-L,2017,0,0,1881.54440550135,1,0,0,0,0,0,37630.888110027,1881.54440550135,0,0,0,0,0,L
PA-186-2017-H,2017,0,0,2825.01622301507,1,0,0,0,0,0,56500.3244603014,2825.01622301507,0,0,0,0,0,H
PA-186-2017-L,2017,0,0,2825.01622301507,1,0,0,0,0,0,56500.3244603014,2825.01622301507,0,0,0,0,0,L
PA-187-2017-H,2017,0,0,2108.01120876211,1,0,0,0,0,0,42160.2241752422,2108.01120876211,0,0,0,0,0,H
PA-187-2017-L,2017,0,0,2108.01120876211,1,0,0,0,0,0,42160.2241752422,2108.01120876211,0,0,0,0,0,L
PA-188-2017-H,2017,0,0,1245.93950559946,1,0,0,0,0,0,24918.7901119892,1245.93950559946,0,0,0,0,0,H
PA-188-2017-L,2017,0,0,1245.93950559946,1,0,0,0,0,0,24918.7901119892,1245.93950559946,0,0,0,0,0,L
PA-189-2017-H,2017,0,0,5795.57414046998,1,0,0,0,0,0,115911.4828094,5795.57414046998,0,0,0,0,0,H
PA-189-2017-L,2017,0,0,5795.57414046998,1,0,0,0,0,0,115911.4828094,5795.57414046998,0,0,0,0,0,L
PA-190-2017-H,2017,0,5.64085529731822e-05,17727.8080590974,1,0,0,0,0,0,392547.781181948,17727.8080590974,0,0,37991.6200000001,0,5.64085529731822e-05,H
PA-190-2017-L,2017,0,0,17727.8080590974,1,0,0,0,0,0,354556.161181948,17727.8080590974,0,0,0,0,0,L
PA-191-2017-H,2017,0,0,24165.2096719143,1,0,0,0,0,0,483304.193438286,24165.2096719143,0,0,0,0,0,H
PA-191-2017-L,2017,0,0,24165.2096719143,1,0,0,0,0,0,483304.193438286,24165.2096719143,0,0,0,0,0,L
PA-193-2017-H,2017,0,0,6844.03801366587,1,0,0,0,0,0,136880.760273317,6844.03801366587,0,0,0,0,0,H
PA-193-2017-L,2017,0,0,6844.03801366587,1,0,0,0,0,0,136880.760273317,6844.03801366587,0,0,0,0,0,L
PA-194-2017-H,2017,0,0,8130.35298932861,1,0,0,0,0,0,162607.059786572,8130.35298932861,0,0,0,0,0,H
PA-194-2017-L,2017,0,0,8130.35298932861,1,0,0,0,0,0,162607.059786572,8130.35298932861,0,0,0,0,0,L
PA-195-2017-H,2017,0,0,3443.69509252573,1,0,0,0,0,0,68873.9018505146,3443.69509252573,0,0,0,0,0,H
PA-195-2017-L,2017,1.45192877582342e-05,0,3443.69509252573,1,0,0,0,0,0,69360.8578948646,3443.69509252573,0,0,486.95604435,1.45192877582342e-05,0,L
PA-196-2017-H,2017,0,0,3372.74509983808,1,0,0,0,0,0,67454.9019967616,3372.74509983808,0,0,0,0,0,H
PA-196-2017-L,2017,0,0,3372.74509983808,1,0,0,0,0,0,67454.9019967616,3372.74509983808,0,0,0,0,0,L
DE-197-2017-H,2017,0,0,5327.28635344438,1,0,0,0,0,0,106545.727068888,5327.28635344438,0,0,0,0,0,H
DE-197-2017-L,2017,0,0,5327.28635344438,1,0,0,0,0,0,106545.727068888,5327.28635344438,0,0,0,0,0,L
DE-198-2017-H,2017,0,0,3613.65144098595,1,0,0,0,0,0,72273.028819719,3613.65144098595,0,0,0,0,0,H
DE-198-2017-L,2017,0,0,3613.65144098595,1,0,0,0,0,0,72273.028819719,3613.65144098595,0,0,0,0,0,L
DE-199-2017-H,2017,0,0,6107.77298777028,1,0,0,0,0,0,122155.459755406,6107.77298777028,0,0,0,0,0,H
DE-199-2017-L,2017,0,0,6107.77298777028,1,0,0,0,0,0,122155.459755406,6107.77298777028,0,0,0,0,0,L
DC-200-2017-H,2017,0,0,10891.9734030625,1,0,0,0,0,0,217839.46806125,10891.9734030625,0,0,0,0,0,H
DC-200-2017-L,2017,0,0,10891.9734030625,1,0,0,0,0,0,217839.46806125,10891.9734030625,0,0,0,0,0,L
VA-201-2017-H,2017,0,0,13977.8491224698,1,0,0,0,0,0,279556.982449396,13977.8491224698,0,0,0,0,0,H
VA-201-2017-L,2017,0,0,13977.8491224698,1,0,0,0,0,0,279556.982449396,13977.8491224698,0,0,0,0,0,L
DC-203-2017-H,2017,0,0,37.3261603963803,1,0,0,0,0,0,746.523207927606,37.3261603963803,0,0,0,0,0,H
DC-203-2017-L,2017,0,0,37.3261603963803,1,0,0,0,0,0,746.523207927606,37.3261603963803,0,0,0,0,0,L
DC-205-2017-H,2017,0,0,0.145308653611213,1,0,0,0,0,0,2.90617307222426,0.145308653611213,0,0,0,0,0,H
DC-205-2017-L,2017,0,0,0.145308653611213,1,0,0,0,0,0,2.90617307222426,0.145308653611213,0,0,0,0,0,L
MD-206-2017-H,2017,9.06143221748862e-06,0,5517.89152089001,1,0,0,0,0,0,110844.78646215,5517.89152089001,0,0,486.95604435,9.06143221748862e-06,0,H
MD-206-2017-L,2017,0,0,5517.89152089001,1,0,0,0,0,0,110357.8304178,5517.89152089001,0,0,0,0,0,L
MD-207-2017-H,2017,0,0,15790.3707483202,1,0,0,0,0,0,315807.414966404,15790.3707483202,0,0,0,0,0,H
MD-207-2017-L,2017,0,0,15790.3707483202,1,0,0,0,0,0,315807.414966404,15790.3707483202,0,0,0,0,0,L
MD-208-2017-H,2017,0,0,11059.8891001113,1,0,0,0,0,0,221197.782002226,11059.8891001113,0,0,0,0,0,H
MD-208-2017-L,2017,0,0,11059.8891001113,1,0,0,0,0,0,221197.782002226,11059.8891001113,0,0,0,0,0,L
MD-209-2017-H,2017,0,0,5036.2134200062,1,0,0,0,0,0,100724.268400124,5036.2134200062,0,0,0,0,0,H
MD-209-2017-L,2017,0,0,5036.2134200062,1,0,0,0,0,0,100724.268400124,5036.2134200062,0,0,0,0,0,L
MD-210-2017-H,2017,0,0,11863.741634772,1,0,0,0,0,0,237274.83269544,11863.741634772,0,0,0,0,0,H
MD-210-2017-L,2017,0,0,11863.741634772,1,0,0,0,0,0,237274.83269544,11863.741634772,0,0,0,0,0,L
MD-211-2017-H,2017,0,0,7479.49124914431,1,0,0,0,0,0,149589.824982886,7479.49124914431,0,0,0,0,0,H
MD-211-2017-L,2017,0,0,7479.49124914431,1,0,0,0,0,0,149589.824982886,7479.49124914431,0,0,0,0,0,L
MD-212-2017-H,2017,0,0,19669.4113192131,1,0,0,0,0,0,393388.226384262,19669.4113192131,0,0,0,0,0,H
MD-212-2017-L,2017,0,0,19669.4113192131,1,0,0,0,0,0,393388.226384262,19669.4113192131,0,0,0,0,0,L
MD-214-2017-H,2017,0,0,1511.4449344191,1,0,0,0,0,0,30228.898688382,1511.4449344191,0,0,0,0,0,H
MD-214-2017-L,2017,0,0,1511.4449344191,1,0,0,0,0,0,30228.898688382,1511.4449344191,0,0,0,0,0,L
MD-215-2017-H,2017,0,0,1714.56596234605,1,0,0,0,0,0,34291.319246921,1714.56596234605,0,0,0,0,0,H
MD-215-2017-L,2017,0,0,1714.56596234605,1,0,0,0,0,0,34291.319246921,1714.56596234605,0,0,0,0,0,L
MD-216-2017-H,2017,0,0,2788.81987834297,1,0,0,0,0,0,55776.3975668594,2788.81987834297,0,0,0,0,0,H
MD-216-2017-L,2017,0,0,2788.81987834297,1,0,0,0,0,0,55776.3975668594,2788.81987834297,0,0,0,0,0,L
MD-217-2017-H,2017,0,0,7728.330097705,1,0,0,0,0,0,154566.6019541,7728.330097705,0,0,0,0,0,H
MD-217-2017-L,2017,0,0,7728.330097705,1,0,0,0,0,0,154566.6019541,7728.330097705,0,0,0,0,0,L
MD-218-2017-H,2017,0,0,2923.74160169209,1,0,0,0,0,0,58474.8320338418,2923.74160169209,0,0,0,0,0,H
MD-218-2017-L,2017,0,0,2923.74160169209,1,0,0,0,0,0,58474.8320338418,2923.74160169209,0,0,0,0,0,L
MD-219-2017-H,2017,0,0,1659.31402333894,1,0,0,0,0,0,33186.2804667788,1659.31402333894,0,0,0,0,0,H
MD-219-2017-L,2017,0,0,1659.31402333894,1,0,0,0,0,0,33186.2804667788,1659.31402333894,0,0,0,0,0,L
VA-220-2017-H,2017,0,0,7962.16072484956,1,0,0,0,0,0,159243.214496991,7962.16072484956,0,0,0,0,0,H
VA-220-2017-L,2017,0,0,7962.16072484956,1,0,0,0,0,0,159243.214496991,7962.16072484956,0,0,0,0,0,L
VA-221-2017-H,2017,0,0,7276.6238023872,1,0,0,0,0,0,145532.476047744,7276.6238023872,0,0,0,0,0,H
VA-221-2017-L,2017,0,0,7276.6238023872,1,0,0,0,0,0,145532.476047744,7276.6238023872,0,0,0,0,0,L
VA-222-2017-H,2017,0,0.000288891423287587,3461.50809400982,1,0,0,0,1,0,92040.7706274067,3460.55809054931,20769.0485640589,0,1899.581,0,1.44445711643794e-05,H
VA-222-2017-L,2017,0,0,3461.50809400982,1,0,0,0,0,0,69230.1618801964,3461.50809400982,0,0,0,0,0,L
VA-223-2017-H,2017,0,0,5348.70198282795,1,0,0,0,0,0,106974.039656559,5348.70198282795,0,0,0,0,0,H
VA-223-2017-L,2017,0,0,5348.70198282795,1,0,0,0,0,0,106974.039656559,5348.70198282795,0,0,0,0,0,L
VA-224-2017-H,2017,0,0,3529.50443916462,1,0,0,0,0,0,70590.0887832924,3529.50443916462,0,0,0,0,0,H
VA-224-2017-L,2017,0,0,3529.50443916462,1,0,0,0,0,0,70590.0887832924,3529.50443916462,0,0,0,0,0,L
VA-225-2017-H,2017,0,0,3126.31788949946,1,0,0,0,0,0,62526.3577899892,3126.31788949946,0,0,0,0,0,H
VA-225-2017-L,2017,0,0,3126.31788949946,1,0,0,0,0,0,62526.3577899892,3126.31788949946,0,0,0,0,0,L
VA-226-2017-H,2017,0,0,3042.51617906522,1,0,0,0,0,0,60850.3235813044,3042.51617906522,0,0,0,0,0,H
VA-226-2017-L,2017,0,0,3042.51617906522,1,0,0,0,0,0,60850.3235813044,3042.51617906522,0,0,0,0,0,L
VA-227-2017-H,2017,0,0,1301.66333550808,1,0,0,0,0,0,26033.2667101616,1301.66333550808,0,0,0,0,0,H
VA-227-2017-L,2017,0,0,1301.66333550808,1,0,0,0,0,0,26033.2667101616,1301.66333550808,0,0,0,0,0,L
VA-228-2017-H,2017,0,0.000367428580357542,2721.6173522128,1,0,0,0,1,0,72803.4695013939,2720.66734949218,16329.7041132768,0,1899.581,0,1.83714290178771e-05,H
VA-228-2017-L,2017,0,0,2721.6173522128,1,0,0,0,0,0,54432.347044256,2721.6173522128,0,0,0,0,0,L
VA-229-2017-H,2017,0,0,4192.41473343748,1,0,0,0,0,0,83848.2946687496,4192.41473343748,0,0,0,0,0,H
VA-229-2017-L,2017,1.19263009933666e-05,0,4192.41473343748,1,0,0,0,0,0,84335.2507130996,4192.41473343748,0,0,486.956044350002,1.19263009933666e-05,0,L
