group,year,z,a1,a2,a3,a4,m1
WI-544-2018-H,2018,2,0,0,0,0,0
WI-544-2018-L,2018,2,0,0,0,0,0
WI-545-2018-H,2018,2,0,0,0,0,0
WI-545-2018-L,2018,2,0,0,0,0,0
WI-546-2018-H,2018,2,0,0,0,0,0
WI-546-2018-L,2018,2,0,0,0,0,0
WI-547-2018-H,2018,2,0,0,0,0,0
WI-547-2018-L,2018,2,0,0,0,0,0
WI-548-2018-H,2018,2,0,0,0,0,0
WI-548-2018-L,2018,2,0,0,0,0,0
WI-549-2018-H,2018,2,0,0,0,0,0
WI-549-2018-L,2018,2,0,0,0,0,0
MN-550-2018-H,2018,2,0,0,0,0,0
MN-550-2018-L,2018,2,0,0,0,0,0
MN-551-2018-H,2018,2,0,0,0,0,0
MN-551-2018-L,2018,2,0,0,0,0,0
MN-553-2018-H,2018,2,0,0,0,0,0
MN-553-2018-L,2018,2,0,0,0,0,0
MN-554-2018-H,2018,2,0,0,0,0,0
MN-554-2018-L,2018,2,0,0,0,0,0
MN-556-2018-H,2018,2,0,0,0,0,0
MN-556-2018-L,2018,2,0,0,0,0,0
MN-557-2018-H,2018,2,0,0,0,0,0
MN-557-2018-L,2018,2,0,0,0,0,0
MN-558-2018-H,2018,2,0,0,0,0,0
MN-558-2018-L,2018,2,0,0,0,0,0
MN-559-2018-H,2018,2,0,0,0,0,0
MN-559-2018-L,2018,2,0,0,0,0,0
MN-560-2018-H,2018,2,0,0,0,0,0
MN-560-2018-L,2018,2,0,0,0,0,0
MN-561-2018-H,2018,2,0,0,0,0,0
MN-561-2018-L,2018,2,0,0,0,0,0
MN-562-2018-H,2018,2,0,0,0,0,0
MN-562-2018-L,2018,2,0,0,0,0,0
MN-563-2018-H,2018,2,0,0,0,0,0
MN-563-2018-L,2018,2,0,0,0,0,0
MN-564-2018-H,2018,2,0,0,0,0,0
MN-564-2018-L,2018,2,0,0,0,0,0
MN-565-2018-H,2018,2,0,0,0,0,0
MN-565-2018-L,2018,2,0,0,0,0,0
MN-566-2018-H,2018,2,0,0,0,0,0
MN-566-2018-L,2018,2,0,0,0,0,0
MN-567-2018-H,2018,2,0,0,0,0,0
MN-567-2018-L,2018,2,0,0,0,0,0
SD-570-2018-H,2018,2,0,0,0,0,0
SD-570-2018-L,2018,2,0,0,0,0,0
SD-571-2018-H,2018,2,0,0,0,0,0
SD-571-2018-L,2018,2,0,0,0,0,0
SD-572-2018-H,2018,2,0,0,0,0,0
SD-572-2018-L,2018,2,0,0,0,0,0
SD-573-2018-H,2018,2,0,0,0,0,0
SD-573-2018-L,2018,2,0,0,0,0,0
SD-574-2018-H,2018,2,0,0,0,0,0
SD-574-2018-L,2018,2,0,0,0,0,0
SD-575-2018-H,2018,2,0,0,0,0,0
SD-575-2018-L,2018,2,0,0,0,0,0
SD-576-2018-H,2018,2,0,0,0,0,0
SD-576-2018-L,2018,2,0,0,0,0,0
SD-577-2018-H,2018,2,0,0,0,0,0
SD-577-2018-L,2018,2,0,0,0,0,0
ND-580-2018-H,2018,2,0,0,0,0,0
ND-580-2018-L,2018,2,0,0,0,0,0
ND-581-2018-H,2018,2,0,0,0,0,0
ND-581-2018-L,2018,2,0,0,0,0,0
ND-582-2018-H,2018,2,0,0,0,0,0
ND-582-2018-L,2018,2,0,0,0,0,0
ND-583-2018-H,2018,2,0,0,0,0,0
ND-583-2018-L,2018,2,0,0,0,0,0
ND-584-2018-H,2018,2,0,0,0,0,0
ND-584-2018-L,2018,2,0,0,0,0,0
ND-585-2018-H,2018,2,0,0,0,0,0
ND-585-2018-L,2018,2,0,0,0,0,0
ND-586-2018-H,2018,2,0,0,0,0,0
ND-586-2018-L,2018,2,0,0,0,0,0
ND-587-2018-H,2018,2,0,0,0,0,0
ND-587-2018-L,2018,2,0,0,0,0,0
ND-588-2018-H,2018,2,0,0,0,0,0
ND-588-2018-L,2018,2,0,0,0,0,0
MT-590-2018-H,2018,2,0,0,0,0,0
MT-590-2018-L,2018,2,0,0,0,0,0
MT-591-2018-H,2018,2,0,0,0,0,0
MT-591-2018-L,2018,2,0,0,0,0,0
MT-592-2018-H,2018,2,0,0,0,0,0
MT-592-2018-L,2018,2,0,0,0,0,0
MT-593-2018-H,2018,2,0,0,0,0,0
MT-593-2018-L,2018,2,0,0,0,0,0
MT-594-2018-H,2018,2,0,0,0,0,0
MT-594-2018-L,2018,2,0,0,0,0,0
MT-595-2018-H,2018,2,0,0,0,0,0
MT-595-2018-L,2018,2,0,0,0,0,0
MT-596-2018-H,2018,2,0,0,0,0,0
MT-596-2018-L,2018,2,0,0,0,0,0
MT-597-2018-H,2018,2,0,0,0,0,0
MT-597-2018-L,2018,2,0,0,0,0,0
MT-598-2018-H,2018,2,0,0,0,0,0
MT-598-2018-L,2018,2,0,0,0,0,0
MT-599-2018-H,2018,2,0,0,0,0,0
MT-599-2018-L,2018,2,0,0,0,0,0
IL-600-2018-H,2018,2,0,0,0,0,0
IL-600-2018-L,2018,2,0,0,0,0,0
IL-601-2018-H,2018,2,0,0,0,0,0
IL-601-2018-L,2018,2,0,0,0,0,0
IL-602-2018-H,2018,2,0,0,0,0,0
IL-602-2018-L,2018,2,0,0,0,0,0
IL-603-2018-H,2018,2,0,0,0,0,0
IL-603-2018-L,2018,2,0,0,0,0,0
IL-604-2018-H,2018,2,0,0,0,0,0
IL-604-2018-L,2018,2,0,0,0,0,0
IL-605-2018-H,2018,2,0,0,0,0,0
IL-605-2018-L,2018,2,0,0,0,0,0
IL-606-2018-H,2018,2,0,0,0,0,0
IL-606-2018-L,2018,2,0,0,0,0,0
IL-607-2018-H,2018,2,0,0,0,0,0
IL-607-2018-L,2018,2,0,0,0,0,0
IL-608-2018-H,2018,2,0,0,0,0,0
IL-608-2018-L,2018,2,0,0,0,0,0
IL-609-2018-H,2018,2,0,0,0,0,0
IL-609-2018-L,2018,2,0,0,0,0,0
IL-610-2018-H,2018,2,0,0,0,0,0
IL-610-2018-L,2018,2,0,0,0,0,0
IL-611-2018-H,2018,2,0,0,0,0,0
IL-611-2018-L,2018,2,0,0,0,0,0
IL-612-2018-H,2018,2,0,0,0,0,0
IL-612-2018-L,2018,2,0,0,0,0,0
IL-613-2018-H,2018,2,0,0,0,0,0
IL-613-2018-L,2018,2,0,0,0,0,0
IL-614-2018-H,2018,2,0,0,0,0,0
IL-614-2018-L,2018,2,0,0,0,0,0
IL-615-2018-H,2018,2,0,0,0,0,0
IL-615-2018-L,2018,2,0,0,0,0,0
IL-616-2018-H,2018,2,0,0,0,0,0
IL-616-2018-L,2018,2,0,0,0,0,0
IL-617-2018-H,2018,2,0,0,0,0,0
IL-617-2018-L,2018,2,0,0,0,0,0
IL-618-2018-H,2018,2,0,0,0,0,0
IL-618-2018-L,2018,2,0,0,0,0,0
IL-619-2018-H,2018,2,0,0,0,0,0
IL-619-2018-L,2018,2,0,0,0,0,0
IL-620-2018-H,2018,2,0,0,0,0,0
IL-620-2018-L,2018,2,0,0,0,0,0
IL-622-2018-H,2018,2,0,0,0,0,0
IL-622-2018-L,2018,2,0,0,0,0,0
IL-623-2018-H,2018,2,0,0,0,0,0
IL-623-2018-L,2018,2,0,0,0,0,0
IL-624-2018-H,2018,2,0,0,0,0,0
IL-624-2018-L,2018,2,0,0,0,0,0
IL-625-2018-H,2018,2,0,0,0,0,0
IL-625-2018-L,2018,2,0,0,0,0,0
IL-626-2018-H,2018,2,0,0,0,0,0
IL-626-2018-L,2018,2,0,0,0,0,0
IL-627-2018-H,2018,2,0,0,0,0,0
IL-627-2018-L,2018,2,0,0,0,0,0
IL-628-2018-H,2018,2,0,0,0,0,0
IL-628-2018-L,2018,2,0,0,0,0,0
IL-629-2018-H,2018,2,0,0,0,0,0
IL-629-2018-L,2018,2,0,0,0,0,0
MO-630-2018-H,2018,2,0,0,0,0,0
MO-630-2018-L,2018,2,0,0,0,0,0
MO-631-2018-H,2018,2,0,0,0,0,0
MO-631-2018-L,2018,2,0,0,0,0,0
MO-633-2018-H,2018,2,0,0,0,0,0
MO-633-2018-L,2018,2,0,0,0,0,0
MO-634-2018-H,2018,2,0,0,0,0,0
MO-634-2018-L,2018,2,0,0,0,0,0
MO-635-2018-H,2018,2,0,0,0,0,0
MO-635-2018-L,2018,2,0,0,0,0,0
MO-636-2018-H,2018,2,0,0,0,0,0
MO-636-2018-L,2018,2,0,0,0,0,0
MO-637-2018-H,2018,2,0,0,0,0,0
MO-637-2018-L,2018,2,0,0,0,0,0
MO-638-2018-H,2018,2,0,0,0,0,0
MO-638-2018-L,2018,2,0,0,0,0,0
MO-639-2018-H,2018,2,0,0,0,0,0
MO-639-2018-L,2018,2,0,0,0,0,0
MO-640-2018-H,2018,2,0,0,0,0,0
MO-640-2018-L,2018,2,0,0,0,0,0
MO-641-2018-H,2018,2,0,0,0,0,0
MO-641-2018-L,2018,2,0,0,0,0,0
MO-644-2018-H,2018,2,0,0,0,0,0
MO-644-2018-L,2018,2,0,0,0,0,0
MO-645-2018-H,2018,2,0,0,0,0,0
MO-645-2018-L,2018,2,0,0,0,0,0
MO-646-2018-H,2018,2,0,0,0,0,0
MO-646-2018-L,2018,2,0,0,0,0,0
MO-647-2018-H,2018,2,0,0,0,0,0
MO-647-2018-L,2018,2,0,0,0,0,0
MO-648-2018-H,2018,2,0,0,0,0,0
MO-648-2018-L,2018,2,0,0,0,0,0
MO-650-2018-H,2018,2,0,0,0,0,0
MO-650-2018-L,2018,2,0,0,0,0,0
MO-651-2018-H,2018,2,0,0,0,0,0
MO-651-2018-L,2018,2,0,0,0,0,0
MO-652-2018-H,2018,2,0,0,0,0,0
MO-652-2018-L,2018,2,0,0,0,0,0
MO-653-2018-H,2018,2,0,0,0,0,0
MO-653-2018-L,2018,2,0,0,0,0,0
MO-654-2018-H,2018,2,0,0,0,0,0
MO-654-2018-L,2018,2,0,0,0,0,0
MO-655-2018-H,2018,2,0,0,0,0,0
MO-655-2018-L,2018,2,0,0,0,0,0
MO-656-2018-H,2018,2,0,0,0,0,0
MO-656-2018-L,2018,2,0,0,0,0,0
MO-657-2018-H,2018,2,0,0,0,0,0
MO-657-2018-L,2018,2,0,0,0,0,0
MO-658-2018-H,2018,2,0,0,0,0,0
MO-658-2018-L,2018,2,0,0,0,0,0
KS-660-2018-H,2018,2,0,0,0,0,0
KS-660-2018-L,2018,2,0,0,0,0,0
KS-661-2018-H,2018,2,0,0,0,0,0
KS-661-2018-L,2018,2,0,0,0,0,0
KS-662-2018-H,2018,2,0,0,0,0,0
KS-662-2018-L,2018,2,0,0,0,0,0
KS-664-2018-H,2018,2,0,0,0,0,0
KS-664-2018-L,2018,2,0,0,0,0,0
KS-665-2018-H,2018,2,0,0,0,0,0
KS-665-2018-L,2018,2,0,0,0,0,0
KS-666-2018-H,2018,2,0,0,0,0,0
KS-666-2018-L,2018,2,0,0,0,0,0
KS-667-2018-H,2018,2,0,0,0,0,0
KS-667-2018-L,2018,2,0,0,0,0,0
KS-668-2018-H,2018,2,0,0,0,0,0
KS-668-2018-L,2018,2,0,0,0,0,0
KS-669-2018-H,2018,2,0,0,0,0,0
KS-669-2018-L,2018,2,0,0,0,0,0
KS-670-2018-H,2018,2,0,0,0,0,0
KS-670-2018-L,2018,2,0,0,0,0,0
KS-671-2018-H,2018,2,0,0,0,0,0
KS-671-2018-L,2018,2,0,0,0,0,0
KS-672-2018-H,2018,2,0,0,0,0,0
KS-672-2018-L,2018,2,0,0,0,0,0
KS-673-2018-H,2018,2,0,0,0,0,0
KS-673-2018-L,2018,2,0,0,0,0,0
KS-674-2018-H,2018,2,0,0,0,0,0
KS-674-2018-L,2018,2,0,0,0,0,0
KS-675-2018-H,2018,2,0,0,0,0,0
KS-675-2018-L,2018,2,0,0,0,0,0
KS-676-2018-H,2018,2,0,0,0,0,0
KS-676-2018-L,2018,2,0,0,0,0,0
KS-677-2018-H,2018,2,0,0,0,0,0
KS-677-2018-L,2018,2,0,0,0,0,0
KS-678-2018-H,2018,2,0,0,0,0,0
KS-678-2018-L,2018,2,0,0,0,0,0
KS-679-2018-H,2018,2,0,0,0,0,0
KS-679-2018-L,2018,2,0,0,0,0,0
NE-680-2018-H,2018,2,0,0,0,0,0
NE-680-2018-L,2018,2,0,0,0,0,0
NE-681-2018-H,2018,2,0,0,0,0,0
NE-681-2018-L,2018,2,0,0,0,0,0
NE-683-2018-H,2018,2,0,0,0,0,0
NE-683-2018-L,2018,2,0,0,0,0,0
NE-684-2018-H,2018,2,0,0,0,0,0
NE-684-2018-L,2018,2,0,0,0,0,0
NE-685-2018-H,2018,2,0,0,0,0,0
NE-685-2018-L,2018,2,0,0,0,0,0
NE-686-2018-H,2018,2,0,0,0,0,0
NE-686-2018-L,2018,2,0,0,0,0,0
NE-687-2018-H,2018,2,0,0,0,0,0
NE-687-2018-L,2018,2,0,0,0,0,0
NE-688-2018-H,2018,2,0,0,0,0,0
NE-688-2018-L,2018,2,0,0,0,0,0
NE-689-2018-H,2018,2,0,0,0,0,0
NE-689-2018-L,2018,2,0,0,0,0,0
NE-690-2018-H,2018,2,0,0,0,0,0
NE-690-2018-L,2018,2,0,0,0,0,0
NE-691-2018-H,2018,2,0,0,0,0,0
NE-691-2018-L,2018,2,0,0,0,0,0
NE-692-2018-H,2018,2,0,0,0,0,0
NE-692-2018-L,2018,2,0,0,0,0,0
NE-693-2018-H,2018,2,0,0,0,0,0
NE-693-2018-L,2018,2,0,0,0,0,0
LA-700-2018-H,2018,2,0,0,0,0,0
LA-700-2018-L,2018,2,0,0,0,0,0
LA-701-2018-H,2018,2,0,0,0,0,0
LA-701-2018-L,2018,2,0,0,0,0,0
LA-703-2018-H,2018,2,0,0,0,0,0
LA-703-2018-L,2018,2,0,0,0,0,0
LA-704-2018-H,2018,2,0,0,0,0,0
LA-704-2018-L,2018,2,0,0,0,0,0
LA-705-2018-H,2018,2,0,0,0,0,0
LA-705-2018-L,2018,2,0,0,0,0,0
LA-706-2018-H,2018,2,0,0,0,0,0
LA-706-2018-L,2018,2,0,0,0,0,0
LA-707-2018-H,2018,2,0,0,0,0,0
LA-707-2018-L,2018,2,0,0,0,0,0
LA-708-2018-H,2018,2,0,0,0,0,0
LA-708-2018-L,2018,2,0,0,0,0,0
LA-710-2018-H,2018,2,0,0,0,0,0
LA-710-2018-L,2018,2,0,0,0,0,0
LA-711-2018-H,2018,2,0,0,0,0,0
LA-711-2018-L,2018,2,0,0,0,0,0
LA-712-2018-H,2018,2,0,0,0,0,0
LA-712-2018-L,2018,2,0,0,0,0,0
LA-713-2018-H,2018,2,0,0,0,0,0
LA-713-2018-L,2018,2,0,0,0,0,0
LA-714-2018-H,2018,2,0,0,0,0,0
LA-714-2018-L,2018,2,0,0,0,0,0
AR-716-2018-H,2018,2,0,0,0,0,0
AR-716-2018-L,2018,2,0,0,0,0,0
AR-717-2018-H,2018,2,0,0,0,0,0
AR-717-2018-L,2018,2,0,0,0,0,0
AR-718-2018-H,2018,2,0,0,0,0,0
AR-718-2018-L,2018,2,0,0,0,0,0
AR-719-2018-H,2018,2,0,0,0,0,0
AR-719-2018-L,2018,2,0,0,0,0,0
AR-720-2018-H,2018,2,0,0,0,0,0
AR-720-2018-L,2018,2,0,0,0,0,0
AR-721-2018-H,2018,2,0,0,0,0,0
AR-721-2018-L,2018,2,0,0,0,0,0
AR-722-2018-H,2018,2,0,0,0,0,0
AR-722-2018-L,2018,2,0,0,0,0,0
AR-723-2018-H,2018,2,0,0,0,0,0
AR-723-2018-L,2018,2,0,0,0,0,0
AR-724-2018-H,2018,2,0,0,0,0,0
AR-724-2018-L,2018,2,0,0,0,0,0
AR-725-2018-H,2018,2,0,0,0,0,0
AR-725-2018-L,2018,2,0,0,0,0,0
AR-726-2018-H,2018,2,0,0,0,0,0
AR-726-2018-L,2018,2,0,0,0,0,0
AR-727-2018-H,2018,2,0,0,0,0,0
AR-727-2018-L,2018,2,0,0,0,0,0
AR-728-2018-H,2018,2,0,0,0,0,0
AR-728-2018-L,2018,2,0,0,0,0,0
AR-729-2018-H,2018,2,0,0,0,0,0
AR-729-2018-L,2018,2,0,0,0,0,0
OK-730-2018-H,2018,2,0,0,0,0,0
OK-730-2018-L,2018,2,0,0,0,0,0
OK-731-2018-H,2018,2,0,0,0,0,0
OK-731-2018-L,2018,2,0,0,0,0,0
OK-734-2018-H,2018,2,0,0,0,0,0
OK-734-2018-L,2018,2,0,0,0,0,0
OK-735-2018-H,2018,2,0,0,0,0,0
OK-735-2018-L,2018,2,0,0,0,0,0
OK-736-2018-H,2018,2,0,0,0,0,0
OK-736-2018-L,2018,2,0,0,0,0,0
OK-737-2018-H,2018,2,0,0,0,0,0
OK-737-2018-L,2018,2,0,0,0,0,0
OK-738-2018-H,2018,2,0,0,0,0,0
OK-738-2018-L,2018,2,0,0,0,0,0
OK-739-2018-H,2018,2,0,0,0,0,0
OK-739-2018-L,2018,2,0,0,0,0,0
OK-740-2018-H,2018,2,0,0,0,0,0
OK-740-2018-L,2018,2,0,0,0,0,0
OK-741-2018-H,2018,2,0,0,0,0,0
OK-741-2018-L,2018,2,0,0,0,0,0
OK-743-2018-H,2018,2,0,0,0,0,0
OK-743-2018-L,2018,2,0,0,0,0,0
OK-744-2018-H,2018,2,0,0,0,0,0
OK-744-2018-L,2018,2,0,0,0,0,0
OK-745-2018-H,2018,2,0,0,0,0,0
OK-745-2018-L,2018,2,0,0,0,0,0
OK-746-2018-H,2018,2,0,0,0,0,0
OK-746-2018-L,2018,2,0,0,0,0,0
OK-747-2018-H,2018,2,0,0,0,0,0
OK-747-2018-L,2018,2,0,0,0,0,0
OK-748-2018-H,2018,2,0,0,0,0,0
OK-748-2018-L,2018,2,0,0,0,0,0
OK-749-2018-H,2018,2,0,0,0,0,0
OK-749-2018-L,2018,2,0,0,0,0,0
TX-750-2018-H,2018,2,0,0,0,0,0
TX-750-2018-L,2018,2,0,0,0,0,0
TX-751-2018-H,2018,2,0,0,0,0,0
TX-751-2018-L,2018,2,0,0,0,0,0
TX-752-2018-H,2018,2,0,0,0,0,0
TX-752-2018-L,2018,2,0,0,0,0,0
TX-754-2018-H,2018,2,0,0,0,0,0
TX-754-2018-L,2018,2,0,0,0,0,0
TX-755-2018-H,2018,2,0,0,0,0,0
TX-755-2018-L,2018,2,0,0,0,0,0
TX-756-2018-H,2018,2,0,0,0,0,0
TX-756-2018-L,2018,2,0,0,0,0,0
TX-757-2018-H,2018,2,0,0,0,0,0
TX-757-2018-L,2018,2,0,0,0,0,0
TX-758-2018-H,2018,2,0,0,0,0,0
TX-758-2018-L,2018,2,0,0,0,0,0
TX-759-2018-H,2018,2,0,0,0,0,0
TX-759-2018-L,2018,2,0,0,0,0,0
TX-760-2018-H,2018,2,0,0,0,0,0
TX-760-2018-L,2018,2,0,0,0,0,0
TX-761-2018-H,2018,2,0,0,0,0,0
TX-761-2018-L,2018,2,0,0,0,0,0
TX-762-2018-H,2018,2,0,0,0,0,0
TX-762-2018-L,2018,2,0,0,0,0,0
TX-763-2018-H,2018,2,0,0,0,0,0
TX-763-2018-L,2018,2,0,0,0,0,0
TX-764-2018-H,2018,2,0,0,0,0,0
TX-764-2018-L,2018,2,0,0,0,0,0
TX-765-2018-H,2018,2,0,0,0,0,0
TX-765-2018-L,2018,2,0,0,0,0,0
TX-766-2018-H,2018,2,0,0,0,0,0
TX-766-2018-L,2018,2,0,0,0,0,0
TX-767-2018-H,2018,2,0,0,0,0,0
TX-767-2018-L,2018,2,0,0,0,0,0
TX-768-2018-H,2018,2,0,0,0,0,0
TX-768-2018-L,2018,2,0,0,0,0,0
TX-769-2018-H,2018,2,0,0,0,0,0
TX-769-2018-L,2018,2,0,0,0,0,0
TX-770-2018-H,2018,2,0,0,0,0,0
TX-770-2018-L,2018,2,0,0,0,0,0
TX-773-2018-H,2018,2,0,0,0,0,0
TX-773-2018-L,2018,2,0,0,0,0,0
TX-774-2018-H,2018,2,0,0,0,0,0
TX-774-2018-L,2018,2,0,0,0,0,0
TX-775-2018-H,2018,2,0,0,0,0,0
TX-775-2018-L,2018,2,0,0,0,0,0
TX-776-2018-H,2018,2,0,0,0,0,0
TX-776-2018-L,2018,2,0,0,0,0,0
TX-777-2018-H,2018,2,0,0,0,0,0
TX-777-2018-L,2018,2,0,0,0,0,0
TX-778-2018-H,2018,2,0,0,0,0,0
TX-778-2018-L,2018,2,0,0,0,0,0
TX-779-2018-H,2018,2,0,0,0,0,0
TX-779-2018-L,2018,2,0,0,0,0,0
TX-780-2018-H,2018,2,0,0,0,0,0
TX-780-2018-L,2018,2,0,0,0,0,0
TX-781-2018-H,2018,2,0,0,0,0,0
TX-781-2018-L,2018,2,0,0,0,0,0
TX-782-2018-H,2018,2,0,0,0,0,0
TX-782-2018-L,2018,2,0,0,0,0,0
TX-783-2018-H,2018,2,0,0,0,0,0
TX-783-2018-L,2018,2,0,0,0,0,0
TX-784-2018-H,2018,2,0,0,0,0,0
TX-784-2018-L,2018,2,0,0,0,0,0
TX-785-2018-H,2018,2,0,0,0,0,0
TX-785-2018-L,2018,2,0,0,0,0,0
TX-786-2018-H,2018,2,0,0,0,0,0
TX-786-2018-L,2018,2,0,0,0,0,0
TX-787-2018-H,2018,2,0,0,0,0,0
TX-787-2018-L,2018,2,0,0,0,0,0
TX-788-2018-H,2018,2,0,0,0,0,0
TX-788-2018-L,2018,2,0,0,0,0,0
TX-789-2018-H,2018,2,0,0,0,0,0
TX-789-2018-L,2018,2,0,0,0,0,0
TX-790-2018-H,2018,2,0,0,0,0,0
TX-790-2018-L,2018,2,0,0,0,0,0
TX-791-2018-H,2018,2,0,0,0,0,0
TX-791-2018-L,2018,2,0,0,0,0,0
TX-792-2018-H,2018,2,0,0,0,0,0
TX-792-2018-L,2018,2,0,0,0,0,0
TX-793-2018-H,2018,2,0,0,0,0,0
TX-793-2018-L,2018,2,0,0,0,0,0
TX-794-2018-H,2018,2,0,0,0,0,0
TX-794-2018-L,2018,2,0,0,0,0,0
TX-795-2018-H,2018,2,0,0,0,0,0
TX-795-2018-L,2018,2,0,0,0,0,0
TX-796-2018-H,2018,2,0,0,0,0,0
TX-796-2018-L,2018,2,0,0,0,0,0
TX-797-2018-H,2018,2,0,0,0,0,0
TX-797-2018-L,2018,2,0,0,0,0,0
TX-798-2018-H,2018,2,0,0,0,0,0
TX-798-2018-L,2018,2,0,0,0,0,0
TX-799-2018-H,2018,2,0,0,0,0,0
TX-799-2018-L,2018,2,0,0,0,0,0
CO-800-2018-H,2018,2,0,0,0,0,0
CO-800-2018-L,2018,2,0,0,0,0,0
CO-801-2018-H,2018,2,0,0,0,0,0
CO-801-2018-L,2018,2,0,0,0,0,0
CO-802-2018-H,2018,2,0,0,0,0,0
CO-802-2018-L,2018,2,0,0,0,0,0
CO-803-2018-H,2018,2,0,0,0,0,0
CO-803-2018-L,2018,2,0,0,0,0,0
CO-804-2018-H,2018,2,0,0,0,0,0
CO-804-2018-L,2018,2,0,0,0,0,0
CO-805-2018-H,2018,2,0,0,0,0,0
CO-805-2018-L,2018,2,0,0,0,0,0
CO-806-2018-H,2018,2,0,0,0,0,0
CO-806-2018-L,2018,2,0,0,0,0,0
CO-807-2018-H,2018,2,0,0,0,0,0
CO-807-2018-L,2018,2,0,0,0,0,0
CO-808-2018-H,2018,2,0,0,0,0,0
CO-808-2018-L,2018,2,0,0,0,0,0
CO-809-2018-H,2018,2,0,0,0,0,0
CO-809-2018-L,2018,2,0,0,0,0,0
CO-810-2018-H,2018,2,0,0,0,0,0
CO-810-2018-L,2018,2,0,0,0,0,0
CO-811-2018-H,2018,2,0,0,0,0,0
CO-811-2018-L,2018,2,0,0,0,0,0
CO-812-2018-H,2018,2,0,0,0,0,0
CO-812-2018-L,2018,2,0,0,0,0,0
CO-813-2018-H,2018,2,0,0,0,0,0
CO-813-2018-L,2018,2,0,0,0,0,0
CO-814-2018-H,2018,2,0,0,0,0,0
CO-814-2018-L,2018,2,0,0,0,0,0
CO-815-2018-H,2018,2,0,0,0,0,0
CO-815-2018-L,2018,2,0,0,0,0,0
CO-816-2018-H,2018,2,0,0,0,0,0
CO-816-2018-L,2018,2,0,0,0,0,0
WY-820-2018-H,2018,2,0,0,0,0,0
WY-820-2018-L,2018,2,0,0,0,0,0
WY-821-2018-H,2018,2,0,0,0,0,0
WY-821-2018-L,2018,2,0,0,0,0,0
WY-822-2018-H,2018,2,0,0,0,0,0
WY-822-2018-L,2018,2,0,0,0,0,0
WY-823-2018-H,2018,2,0,0,0,0,0
WY-823-2018-L,2018,2,0,0,0,0,0
WY-824-2018-H,2018,2,0,0,0,0,0
WY-824-2018-L,2018,2,0,0,0,0,0
WY-825-2018-H,2018,2,0,0,0,0,0
WY-825-2018-L,2018,2,0,0,0,0,0
WY-826-2018-H,2018,2,0,0,0,0,0
WY-826-2018-L,2018,2,0,0,0,0,0
WY-827-2018-H,2018,2,0,0,0,0,0
WY-827-2018-L,2018,2,0,0,0,0,0
WY-828-2018-H,2018,2,0,0,0,0,0
WY-828-2018-L,2018,2,0,0,0,0,0
WY-829-2018-H,2018,2,0,0,0,0,0
WY-829-2018-L,2018,2,0,0,0,0,0
WY-830-2018-H,2018,2,0,0,0,0,0
WY-830-2018-L,2018,2,0,0,0,0,0
WY-831-2018-H,2018,2,0,0,0,0,0
WY-831-2018-L,2018,2,0,0,0,0,0
ID-832-2018-H,2018,2,0,0,0,0,0
ID-832-2018-L,2018,2,0,0,0,0,0
ID-833-2018-H,2018,2,0,0,0,0,0
ID-833-2018-L,2018,2,0,0,0,0,0
ID-834-2018-H,2018,2,0,0,0,0,0
ID-834-2018-L,2018,2,0,0,0,0,0
ID-835-2018-H,2018,2,0,0,0,0,0
ID-835-2018-L,2018,2,0,0,0,0,0
ID-836-2018-H,2018,2,0,0,0,0,0
ID-836-2018-L,2018,2,0,0,0,0,0
ID-837-2018-H,2018,2,0,0,0,0,0
ID-837-2018-L,2018,2,0,0,0,0,0
ID-838-2018-H,2018,2,0,0,0,0,0
ID-838-2018-L,2018,2,0,0,0,0,0
UT-840-2018-H,2018,2,0,0,0,0,0
UT-840-2018-L,2018,2,0,0,0,0,0
UT-841-2018-H,2018,2,0,0,0,0,0
UT-841-2018-L,2018,2,0,0,0,0,0
UT-843-2018-H,2018,2,0,0,0,0,0
UT-843-2018-L,2018,2,0,0,0,0,0
UT-844-2018-H,2018,2,0,0,0,0,0
UT-844-2018-L,2018,2,0,0,0,0,0
UT-845-2018-H,2018,2,0,0,0,0,0
UT-845-2018-L,2018,2,0,0,0,0,0
UT-846-2018-H,2018,2,0,0,0,0,0
UT-846-2018-L,2018,2,0,0,0,0,0
UT-847-2018-H,2018,2,0,0,0,0,0
UT-847-2018-L,2018,2,0,0,0,0,0
AZ-850-2018-H,2018,2,0,0,0,0,0
AZ-850-2018-L,2018,2,0,0,0,0,0
AZ-851-2018-H,2018,2,0,0,0,0,0
AZ-851-2018-L,2018,2,0,0,0,0,0
AZ-852-2018-H,2018,2,0,0,0,0,0
AZ-852-2018-L,2018,2,0,0,0,0,0
AZ-853-2018-H,2018,2,0,0,0,0,0
AZ-853-2018-L,2018,2,0,0,0,0,0
AZ-855-2018-H,2018,2,0,0,0,0,0
AZ-855-2018-L,2018,2,0,0,0,0,0
AZ-856-2018-H,2018,2,0,0,0,0,0
AZ-856-2018-L,2018,2,0,0,0,0,0
AZ-857-2018-H,2018,2,0,0,0,0,0
AZ-857-2018-L,2018,2,0,0,0,0,0
AZ-859-2018-H,2018,2,0,0,0,0,0
AZ-859-2018-L,2018,2,0,0,0,0,0
AZ-860-2018-H,2018,2,0,0,0,0,0
AZ-860-2018-L,2018,2,0,0,0,0,0
AZ-863-2018-H,2018,2,0,0,0,0,0
AZ-863-2018-L,2018,2,0,0,0,0,0
